cliente_id,mes,churn,importe_total,dias_retraso_pago,impago_flag,importe_mes_anterior,consumo_mes_anterior,retraso_mes_anterior,impago_mes_anterior,media_importe_3m,media_retraso_3m,impagos_3m,cambio_consumo,subida_factura,variacion_consumo_pct,stress_calidad_lag,incidencia_masiva_lag,edad,antiguedad_meses,ingreso_estimado,num_lineas,descuento_activo
C007131,2024-01-01,0,227.99,0,0,220.11,1.54,0.0,0.0,214.21666666666667,0.0,0.0,-1.54,7.8799999999999955,-1.0,0.5166,0,49.0,19.0,3245.0,3,1
C007131,2025-01-01,0,206.57,0,0,215.19,0.0,29.0,1.0,222.31666666666663,9.666666666666666,1.0,0.0,-8.620000000000005,0.0,0.4061,0,49.0,19.0,3245.0,3,1
C007132,2024-01-01,0,39.93,0,0,35.94,0.0,0.0,0.0,35.94,0.0,0.0,3.99,3.990000000000002,3.987,0.71,0,59.0,50.0,3476.786701030928,2,0
C007132,2025-01-01,0,36.64,0,0,35.94,0.0,0.0,0.0,35.94,0.0,0.0,0.7,0.7000000000000028,0.702,0.6701,0,59.0,50.0,3476.786701030928,2,0
C007133,2024-01-01,0,208.17,0,0,201.98,0.0,0.0,0.0,192.86333333333334,6.333333333333333,1.0,4.42,6.189999999999998,4.418,0.3294,0,35.0,32.55123711340206,3604.0,3,1
C007133,2025-01-01,0,191.47000000000003,16,1,173.0,1.41,0.0,0.0,181.23000000000002,0.0,0.0,-1.41,18.470000000000027,-1.0,0.2007,0,35.0,32.55123711340206,3604.0,3,1
C007133,2025-01-01,1,191.47000000000003,16,1,173.0,1.41,0.0,0.0,181.23000000000002,0.0,0.0,-1.41,18.470000000000027,-1.0,0.2007,0,35.0,32.55123711340206,3604.0,3,1
C007134,2024-01-01,0,61.129999999999995,0,0,56.84,0.0,0.0,0.0,56.893333333333324,0.0,0.0,1.32,4.289999999999992,1.324,0.5166,0,65.0,34.0,3414.0,1,1
C007134,2025-01-01,0,60.45,0,0,61.88,3.05,0.0,0.0,56.85999999999999,0.0,0.0,-2.69,-1.4299999999999997,-0.881,0.4061,0,65.0,34.0,3414.0,1,1
C007137,2024-01-01,0,264.40999999999997,0,0,262.9,0.0,0.0,0.0,264.84666666666664,0.0,0.0,1.51,1.509999999999991,1.514,0.3294,0,18.0,45.0,3224.0,3,0
C007137,2025-01-01,0,270.60999999999996,0,0,271.79999999999995,8.9,0.0,0.0,266.7833333333333,0.0,0.0,-1.1900000000000004,-1.1899999999999977,-0.134,0.2007,0,18.0,45.0,3224.0,3,0
C007138,2024-01-01,0,114.26,0,0,113.71,0.0,0.0,0.0,114.82666666666665,0.0,0.0,0.55,0.5500000000000114,0.548,0.3267,0,18.0,2.0,3033.0,3,0
C007138,2025-01-01,0,113.71,0,0,113.87,0.16,0.0,0.0,113.76333333333332,0.0,0.0,-0.16,-0.1600000000000108,-0.164,0.2359,0,18.0,2.0,3033.0,3,0
C007139,2024-01-01,0,121.76,36,1,120.21,0.0,43.0,1.0,120.21,14.333333333333334,1.0,1.55,1.5500000000000114,1.552,0.5216,0,35.0,27.0,1662.0,2,0
C007139,2025-01-01,0,120.21,0,0,120.21,0.0,24.0,1.0,120.21,8.0,1.0,0.0,0.0,0.0,0.407,0,35.0,27.0,1662.0,2,0
C007141,2024-01-01,0,38.69,0,0,31.379999999999995,0.0,0.0,0.0,33.936666666666646,0.0,0.0,2.51,7.310000000000002,2.514,0.5166,0,48.0,18.0,3916.0,2,1
C007141,2025-01-01,0,33.79,0,0,34.72,0.0,0.0,0.0,34.689999999999976,0.0,0.0,0.04,-0.9299999999999997,0.036,0.4061,0,48.0,18.0,3916.0,2,1
C007141,2025-01-01,1,33.79,0,0,34.72,0.0,0.0,0.0,34.689999999999976,0.0,0.0,0.04,-0.9299999999999997,0.036,0.4061,0,48.0,18.0,3916.0,2,1
C007142,2024-01-01,0,87.86,0,0,85.98,4.31,0.0,0.0,83.69333333333331,0.0,0.0,1.8800000000000008,1.8799999999999955,0.436,0.5216,0,40.0,18.0,2524.0,2,0
C007142,2025-01-01,0,81.67,0,0,81.67,0.0,0.0,0.0,81.67,0.0,0.0,0.0,0.0,0.0,0.407,0,40.0,18.0,2524.0,2,0
C007143,2024-01-01,0,59.00999999999999,0,0,65.1,0.0,0.0,0.0,62.72999999999997,0.0,0.0,0.0,-6.090000000000003,0.0,0.3307,0,46.0,33.0,3476.786701030928,2,1
C007143,2025-01-01,0,60.41,0,0,57.88999999999999,0.0,0.0,0.0,62.593333333333305,0.0,0.0,0.0,2.520000000000003,0.0,0.2317,0,46.0,33.0,3476.786701030928,2,1
C007145,2024-01-01,0,321.35,0,0,292.77000000000004,2.6,0.0,0.0,299.00333333333333,0.0,0.0,2.82,28.579999999999984,1.085,0.4807,0,40.0,28.0,4803.0,4,1
C007145,2025-01-01,0,284.37,0,0,291.70000000000005,1.29,0.0,0.0,289.58,8.0,1.0,-1.29,-7.330000000000041,-1.0,0.4164,0,40.0,28.0,4803.0,4,1
C007146,2024-01-01,0,68.23,0,0,69.54,0.0,0.0,0.0,65.68666666666665,0.0,0.0,0.87,-1.3100000000000023,0.869,0.7069,0,38.0,23.0,1990.0,1,1
C007146,2025-01-01,0,68.29,0,0,70.27000000000001,7.93,0.0,0.0,69.8,0.0,0.0,-1.8199999999999994,-1.980000000000004,-0.229,0.6726,0,38.0,23.0,1990.0,1,1
C007147,2024-01-01,0,40.05,0,0,38.52,0.0,0.0,0.0,39.49333333333332,11.0,1.0,1.53,1.529999999999994,1.527,0.4353,0,57.0,95.0,2147.0,1,0
C007147,2025-01-01,0,38.52,0,0,38.52,0.0,27.0,1.0,39.20666666666665,9.0,1.0,0.0,0.0,0.0,0.4311,0,57.0,95.0,2147.0,1,0
C007148,2024-01-01,0,188.97,0,0,187.37,0.0,0.0,0.0,187.37,0.0,0.0,1.6,1.5999999999999943,1.601,0.3307,0,18.0,9.0,3638.0,3,0
C007148,2025-01-01,0,187.37,0,0,187.37,0.0,0.0,0.0,191.0633333333333,0.0,0.0,0.0,0.0,0.0,0.2317,0,18.0,9.0,3638.0,3,0
C007149,2024-01-01,0,159.91,38,1,159.09,2.96,0.0,0.0,158.01,0.0,0.0,0.8199999999999998,0.8199999999999932,0.279,0.7069,0,49.0,24.0,2561.0,4,0
C007149,2025-01-01,0,156.13,0,0,156.13,0.0,27.0,1.0,156.13,19.333333333333332,2.0,-0.0,0.0,0.0,0.6726,0,49.0,24.0,2561.0,4,0
C007150,2024-01-01,0,97.94,0,0,101.16,4.77,0.0,0.0,98.92666666666666,0.0,0.0,-3.2199999999999998,-3.219999999999999,-0.676,0.3504,0,34.0,15.0,3270.0,2,0
C007150,2025-01-01,0,108.14,0,0,109.27,12.88,0.0,0.0,108.86666666666666,0.0,0.0,-1.1300000000000008,-1.1299999999999955,-0.088,0.239,0,34.0,15.0,3270.0,2,0
C007151,2024-01-01,0,178.64,0,0,156.01999999999998,0.84,0.0,0.0,165.3233333333333,0.0,0.0,9.370000000000001,22.620000000000005,9.366,0.5006,0,49.0,14.0,3476.786701030928,4,1
C007151,2025-01-01,0,149.41,0,0,166.0,-0.0,0.0,0.0,161.2933333333333,0.0,0.0,0.84,-16.590000000000003,0.837,0.3944,0,49.0,14.0,3476.786701030928,4,1
C007152,2024-01-01,0,73.47,0,0,73.47,0.0,0.0,0.0,73.6433333333333,0.0,0.0,0.0,0.0,0.0,0.6656,0,45.0,5.0,3249.0,2,0
C007152,2025-01-01,0,73.47,0,0,74.8,1.33,0.0,0.0,73.9133333333333,0.0,0.0,-1.33,-1.3299999999999983,-1.0,0.6506,0,45.0,5.0,3249.0,2,0
C007153,2024-01-01,0,80.33,0,0,80.33,0.0,0.0,0.0,80.33,7.666666666666667,1.0,0.0,0.0,0.0,0.4909,0,40.0,17.0,3245.0,1,0
C007153,2025-01-01,0,80.39,0,0,80.33,0.0,0.0,0.0,81.5233333333333,0.0,0.0,0.06,0.060000000000002274,0.057,0.3787,0,40.0,17.0,3245.0,1,0
C007154,2024-01-01,0,268.90000000000003,0,0,267.47,-0.0,0.0,0.0,267.47,0.0,0.0,1.43,1.4300000000000068,1.431,0.3504,0,33.0,38.0,6582.0,3,0
C007154,2025-01-01,0,279.48,0,0,275.45000000000005,7.98,0.0,0.0,277.06,0.0,0.0,4.029999999999999,4.029999999999973,0.506,0.239,0,33.0,38.0,6582.0,3,0
C007155,2024-01-01,0,341.57,0,0,339.95,6.39,0.0,0.0,343.82,0.0,0.0,1.62,1.6200000000000045,0.253,0.3307,0,53.0,63.0,3885.0,5,0
C007155,2025-01-01,0,333.56,0,0,334.47,0.91,34.0,1.0,337.8833333333333,11.333333333333334,1.0,-0.91,-0.910000000000025,-0.915,0.2317,0,53.0,63.0,3885.0,5,0
C007156,2024-01-01,0,158.99,0,0,158.51,0.95,0.0,0.0,157.87666666666664,0.0,0.0,0.48,0.4800000000000182,0.476,0.7154,0,45.0,14.0,3887.0,2,0
C007156,2025-01-01,0,157.81,0,0,157.56,0.0,0.0,0.0,157.56,0.0,0.0,0.25,0.25,0.252,0.6204,0,45.0,14.0,3887.0,2,0
C007157,2024-01-01,0,16.36,19,1,16.36,0.0,0.0,0.0,16.36,0.0,0.0,0.0,0.0,0.0,0.4807,0,64.0,33.0,2754.0,1,0
C007157,2025-01-01,0,16.36,0,0,16.36,0.0,0.0,0.0,17.889999999999983,0.0,0.0,0.0,0.0,0.0,0.4164,0,64.0,33.0,2754.0,1,0
C007157,2025-01-01,1,16.36,0,0,16.36,0.0,0.0,0.0,17.889999999999983,0.0,0.0,0.0,0.0,0.0,0.4164,0,64.0,33.0,2754.0,1,0
C007158,2024-01-01,0,47.15,0,0,47.69,0.54,0.0,0.0,47.49333333333331,0.0,0.0,-0.54,-0.5399999999999991,-0.54,0.3413,0,39.34175257731959,34.0,3098.0,2,0
C007158,2024-01-01,1,47.15,0,0,47.69,0.54,0.0,0.0,47.49333333333331,0.0,0.0,-0.54,-0.5399999999999991,-0.54,0.3413,0,39.34175257731959,34.0,3098.0,2,0
C007159,2024-01-01,0,40.29,0,0,30.57,0.0,0.0,0.0,32.266666666666644,0.0,0.0,5.33,9.719999999999999,5.326,0.7244,0,45.0,30.0,1949.0,2,1
C007159,2025-01-01,0,32.44,0,0,29.82,0.0,21.0,1.0,31.476666666666645,7.0,1.0,0.51,2.6199999999999974,0.511,0.6479,0,45.0,30.0,1949.0,2,1
C007160,2024-01-01,0,204.3,0,0,203.39,2.39,0.0,0.0,202.7266666666666,0.0,0.0,0.9099999999999997,0.910000000000025,0.381,0.3294,0,34.0,29.0,7248.0,3,0
C007160,2025-01-01,0,201.1,0,0,201.0,0.0,0.0,0.0,201.7833333333333,0.0,0.0,0.1,0.09999999999999432,0.104,0.2007,0,34.0,29.0,7248.0,3,0
C007161,2024-01-01,0,110.32,0,0,107.01,0.0,0.0,0.0,109.65666666666665,0.0,0.0,3.31,3.309999999999988,3.311,0.3504,0,43.0,45.0,3584.0,3,0
C007161,2025-01-01,0,111.77,0,0,107.38,0.37,0.0,0.0,114.78666666666665,0.0,0.0,4.39,4.390000000000001,4.391,0.239,0,43.0,45.0,3584.0,3,0
C007162,2024-01-01,0,20.37,0,0,20.56,0.19,0.0,0.0,21.066666666666645,0.0,0.0,-0.19,-0.18999999999999773,-0.194,0.5166,0,33.0,11.0,3476.786701030928,1,0
C007162,2025-01-01,0,25.880000000000003,0,0,20.37,0.0,0.0,0.0,21.33666666666665,0.0,0.0,5.51,5.510000000000002,5.511,0.4061,0,33.0,11.0,3476.786701030928,1,0
C007163,2024-01-01,0,42.39,0,0,42.39,0.0,0.0,0.0,42.39,0.0,0.0,0.0,0.0,0.0,0.3504,0,38.0,32.55123711340206,3257.0,2,0
C007163,2025-01-01,0,47.68,0,0,42.39,0.0,0.0,0.0,42.41333333333332,0.0,0.0,5.29,5.289999999999999,5.288,0.239,0,38.0,32.55123711340206,3257.0,2,0
C007165,2024-01-01,0,412.02,14,1,408.24,2.14,0.0,0.0,406.81333333333333,3.3333333333333335,1.0,3.78,3.7799999999999727,1.765,0.3413,0,40.0,37.0,4888.0,5,0
C007165,2025-01-01,0,406.1,0,0,406.1,0.0,0.0,0.0,411.40000000000003,0.0,0.0,0.0,0.0,0.0,0.2151,0,40.0,37.0,4888.0,5,0
C007166,2024-01-01,0,32.410000000000004,0,0,28.52,0.0,0.0,0.0,30.05666666666667,0.0,0.0,2.31,3.890000000000004,2.308,0.5166,0,44.0,25.0,2382.0,1,1
C007166,2025-01-01,0,31.91,0,0,32.15,0.0,0.0,0.0,30.33,0.0,0.0,2.46,-0.23999999999999844,2.459,0.4061,0,44.0,25.0,2382.0,1,1
C007167,2024-01-01,0,213.43,0,0,208.35,1.51,0.0,0.0,207.34333333333333,0.0,0.0,5.08,5.0800000000000125,3.373,0.7069,0,50.0,31.0,2582.0,3,0
C007167,2025-01-01,0,206.84,0,0,206.84,0.0,0.0,0.0,206.84,0.0,0.0,0.0,0.0,0.0,0.6726,0,50.0,31.0,2582.0,3,0
C007168,2024-01-01,0,31.7,0,0,31.7,0.0,0.0,0.0,31.80333333333333,0.0,0.0,0.0,0.0,0.0,0.7244,0,46.0,47.0,2491.0,2,0
C007168,2025-01-01,0,31.72,0,0,31.7,0.0,0.0,0.0,31.709999999999997,0.0,0.0,0.02,0.019999999999999574,0.023,0.6479,0,46.0,47.0,2491.0,2,0
C007169,2024-01-01,0,18.9,0,0,18.9,0.0,19.0,1.0,18.9,6.333333333333333,1.0,0.0,0.0,0.0,0.5006,0,59.0,56.0,3182.0,1,0
C007169,2025-01-01,0,21.42,0,0,20.9,2.0,0.0,0.0,19.566666666666666,18.0,1.0,0.52,0.5200000000000031,0.264,0.3944,0,59.0,56.0,3182.0,1,0
C007170,2024-01-01,0,129.94,0,0,129.74,0.0,0.0,0.0,129.85666666666668,0.0,0.0,0.2,0.19999999999998863,0.202,0.4914,0,45.0,93.0,5308.0,2,0
C007170,2025-01-01,0,129.74,0,0,129.74,0.0,0.0,0.0,130.20333333333335,0.0,0.0,0.0,0.0,0.0,0.4027,0,45.0,93.0,5308.0,2,0
C007171,2024-01-01,0,132.32,0,0,121.75,0.0,0.0,0.0,116.08999999999999,0.0,0.0,6.85,10.569999999999993,6.847,0.3426,0,67.0,16.0,3476.786701030928,2,1
C007171,2025-01-01,0,119.53,0,0,108.99,0.0,0.0,0.0,114.92333333333333,0.0,0.0,3.18,10.540000000000006,3.177,0.2421,0,67.0,16.0,3476.786701030928,2,1
C007172,2024-01-01,0,93.3,0,0,107.7,0.0,0.0,0.0,98.27,0.0,0.0,0.0,-14.400000000000006,0.0,0.5006,0,41.0,15.0,3108.0,2,1
C007172,2025-01-01,0,94.54,0,0,111.95,11.49,0.0,0.0,104.35666666666668,7.333333333333333,1.0,-9.46,-17.409999999999997,-0.823,0.3944,0,41.0,15.0,3108.0,2,1
C007174,2024-01-01,0,61.64,0,0,61.64,0.0,0.0,0.0,61.64,0.0,0.0,-0.0,0.0,0.0,0.5129,0,31.0,27.0,3598.0,3,0
C007174,2025-01-01,0,61.64,0,0,61.64,0.0,0.0,0.0,61.64,12.0,1.0,0.0,0.0,0.0,0.3954,0,31.0,27.0,3598.0,3,0
C007175,2024-01-01,0,59.57,0,0,64.13,4.56,0.0,0.0,63.70666666666667,6.333333333333333,1.0,-4.56,-4.559999999999995,-1.0,0.4353,0,57.0,39.0,3485.0,3,0
C007175,2025-01-01,0,59.71,0,0,60.71,1.14,34.0,1.0,65.7,11.333333333333334,1.0,-0.9999999999999999,-1.0,-0.88,0.4311,0,57.0,39.0,3485.0,3,0
C007176,2024-01-01,0,48.21,0,0,46.48,0.37,0.0,0.0,48.99333333333332,0.0,0.0,1.73,1.730000000000004,1.721,0.699,0,37.0,16.0,2017.0,1,0
C007176,2024-01-01,1,48.21,0,0,46.48,0.37,0.0,0.0,48.99333333333332,0.0,0.0,1.73,1.730000000000004,1.721,0.699,0,37.0,16.0,2017.0,1,0
C007177,2024-01-01,0,116.59,0,0,116.59,0.0,0.0,0.0,119.11666666666667,0.0,0.0,0.0,0.0,0.0,0.3294,0,41.0,45.0,5323.0,3,0
C007178,2024-01-01,0,51.510000000000005,0,0,46.53,4.07,0.0,0.0,43.81666666666666,6.333333333333333,1.0,4.98,4.980000000000004,1.224,0.4909,0,37.0,6.0,3476.786701030928,2,0
C007178,2025-01-01,0,47.65,0,0,44.48,2.02,0.0,0.0,43.133333333333326,8.0,1.0,3.1700000000000004,3.1700000000000017,1.566,0.3787,0,37.0,6.0,3476.786701030928,2,0
C007179,2024-01-01,0,141.61999999999998,0,0,135.48,0.0,0.0,0.0,136.71666666666667,0.0,0.0,6.14,6.139999999999986,6.145,0.3413,0,41.0,9.0,4689.0,2,0
C007179,2024-01-01,1,141.61999999999998,0,0,135.48,0.0,0.0,0.0,136.71666666666667,0.0,0.0,6.14,6.139999999999986,6.145,0.3413,0,41.0,9.0,4689.0,2,0
C007180,2024-01-01,0,191.25,0,0,191.25,0.0,0.0,0.0,191.73,0.0,0.0,0.0,0.0,0.0,0.4834,0,37.0,83.0,1874.0,3,0
C007180,2025-01-01,0,193.13,0,0,192.32,1.07,0.0,0.0,194.44999999999996,0.0,0.0,0.8099999999999998,0.8100000000000023,0.757,0.4044,0,37.0,83.0,1874.0,3,0
C007181,2024-01-01,0,149.47,0,0,136.70999999999998,0.0,0.0,0.0,144.0733333333333,0.0,0.0,13.31,12.76000000000002,0.492,0.3267,0,27.0,52.0,5270.0,2,1
C007181,2025-01-01,0,144.04999999999998,0,0,132.1,0.0,10.0,1.0,136.80666666666664,3.3333333333333335,1.0,0.0,11.949999999999989,0.0,0.2359,0,27.0,52.0,5270.0,2,1
C007182,2024-01-01,0,88.14999999999999,0,0,87.6,5.66,30.0,1.0,85.17666666666666,15.333333333333334,2.0,0.5499999999999998,0.5499999999999972,0.096,0.5166,0,37.0,16.0,2319.0,2,0
C007182,2025-01-01,0,81.94,0,0,81.94,0.0,0.0,0.0,81.94,4.0,1.0,0.0,0.0,0.0,0.4061,0,37.0,16.0,2319.0,2,0
C007183,2024-01-01,0,60.35,0,0,60.35,0.0,0.0,0.0,61.58333333333332,0.0,0.0,0.0,0.0,0.0,0.5216,0,58.0,53.0,3776.0,1,0
C007183,2025-01-01,0,60.35,23,1,63.72,3.37,0.0,0.0,62.76666666666666,0.0,0.0,-3.37,-3.3699999999999974,-1.0,0.407,0,58.0,53.0,3776.0,1,0
C007184,2024-01-01,0,242.48,0,0,242.48,0.0,0.0,0.0,242.61999999999998,0.0,0.0,0.0,0.0,0.0,0.4353,0,46.0,30.0,4667.0,4,0
C007184,2025-01-01,0,245.27,0,0,244.1,1.62,0.0,0.0,243.3733333333333,0.0,0.0,1.17,1.170000000000016,0.718,0.4311,0,46.0,30.0,4667.0,4,0
C007185,2024-01-01,0,159.25,0,0,161.52,10.28,0.0,0.0,157.95333333333332,10.0,1.0,-2.2699999999999996,-2.2700000000000102,-0.221,0.4936,0,25.0,15.0,3441.0,2,0
C007185,2025-01-01,0,151.24,0,0,154.87,3.63,0.0,0.0,153.4933333333333,0.0,0.0,-3.63,-3.6299999999999955,-1.0,0.4354,0,25.0,15.0,3441.0,2,0
C007186,2024-01-01,0,81.97,25,1,78.94,0.0,0.0,0.0,78.96999999999998,0.0,0.0,3.03,3.030000000000001,3.029,0.7327,0,58.0,30.0,3475.0,2,0
C007186,2025-01-01,0,81.39999999999999,0,0,80.47,1.53,0.0,0.0,80.58666666666664,0.0,0.0,0.9299999999999999,0.9299999999999926,2.464,0.6829,0,58.0,30.0,3475.0,2,0
C007189,2024-01-01,0,30.360000000000003,0,0,29.9,0.0,0.0,0.0,29.269999999999982,0.0,0.0,0.0,0.4600000000000044,0.0,0.3294,0,43.0,10.0,3051.0,2,1
C007189,2025-01-01,0,28.21,0,0,27.270000000000003,0.0,0.0,0.0,32.94666666666665,11.666666666666666,1.0,0.61,0.9399999999999977,0.608,0.2007,0,43.0,10.0,3051.0,2,1
C007190,2024-01-01,0,34.589999999999996,0,0,34.79,0.0,0.0,0.0,33.513333333333314,0.0,0.0,4.19,-0.20000000000000284,4.193,0.71,0,52.0,47.0,1842.0,1,1
C007190,2025-01-01,0,34.42,0,0,35.85,0.0,0.0,0.0,33.823333333333316,0.0,0.0,0.49,-1.4299999999999997,0.486,0.6701,0,52.0,47.0,1842.0,1,1
C007191,2024-01-01,0,40.5,23,1,38.1,0.0,0.0,0.0,37.14333333333332,0.0,0.0,1.13,2.3999999999999986,1.128,0.5006,0,62.0,28.0,1716.0,2,1
C007191,2025-01-01,0,38.93000000000001,0,0,41.75,0.0,0.0,0.0,38.45999999999999,11.333333333333334,1.0,1.13,-2.819999999999993,1.127,0.3944,0,62.0,28.0,1716.0,2,1
C007193,2024-01-01,0,156.05,0,0,156.05,0.0,0.0,0.0,156.05,0.0,0.0,0.0,0.0,0.0,0.5006,0,47.0,16.0,4143.0,2,0
C007193,2024-01-01,1,156.05,0,0,156.05,0.0,0.0,0.0,156.05,0.0,0.0,0.0,0.0,0.0,0.5006,0,47.0,16.0,4143.0,2,0
C007194,2024-01-01,0,253.51,0,0,252.37,0.0,20.0,1.0,252.85999999999999,6.666666666666667,1.0,1.14,1.1399999999999864,1.141,0.3426,0,51.0,21.0,5962.0,3,0
C007194,2025-01-01,0,252.37,0,0,255.02,2.65,0.0,0.0,253.2533333333333,0.0,0.0,-2.65,-2.6500000000000057,-1.0,0.2421,0,51.0,21.0,5962.0,3,0
C007195,2024-01-01,0,169.89,0,0,160.2,1.1,35.0,1.0,160.03333333333327,11.666666666666666,1.0,1.4,9.689999999999998,1.272,0.3307,0,28.0,37.0,2644.0,3,1
C007195,2025-01-01,0,170.56,0,0,152.69,1.02,0.0,0.0,159.05666666666662,10.0,1.0,-0.30000000000000004,17.870000000000005,-0.292,0.2317,0,28.0,37.0,2644.0,3,1
C007196,2024-01-01,0,125.48,0,0,106.88,0.0,0.0,0.0,106.7933333333333,0.0,0.0,3.98,18.60000000000001,3.981,0.3413,0,27.0,9.0,3236.0,2,1
C007196,2025-01-01,0,112.70999999999998,0,0,106.41,0.02,0.0,0.0,110.02666666666664,0.0,0.0,1.24,6.299999999999983,1.244,0.2151,0,27.0,9.0,3236.0,2,1
C007197,2024-01-01,0,218.58,0,0,211.22,0.87,0.0,0.0,219.67999999999998,0.0,0.0,7.36,7.360000000000014,7.362,0.3294,0,33.0,32.55123711340206,2953.0,3,0
C007197,2025-01-01,0,211.35,0,0,210.87,0.52,0.0,0.0,210.5233333333333,0.0,0.0,0.48,0.47999999999998977,0.487,0.2007,0,33.0,32.55123711340206,2953.0,3,0
C007198,2024-01-01,0,60.09,0,0,61.02,2.95,0.0,0.0,59.45666666666664,1.6666666666666667,1.0,-0.9300000000000002,-0.9299999999999997,-0.315,0.3427,0,40.0,74.0,2884.0,3,0
C007198,2025-01-01,0,58.07,0,0,58.07,0.0,0.0,0.0,58.07,0.0,0.0,0.0,0.0,0.0,0.215,0,40.0,74.0,2884.0,3,0
C007199,2024-01-01,0,87.33,0,0,87.33,0.0,0.0,0.0,87.75999999999998,0.0,0.0,0.0,0.0,0.0,0.5216,0,23.0,41.0,2687.0,2,0
C007199,2025-01-01,0,96.31,0,0,87.33,0.0,0.0,0.0,87.33,0.0,0.0,8.98,8.980000000000004,8.984,0.407,0,23.0,41.0,2687.0,2,0
C007200,2024-01-01,0,97.91,0,0,100.11,6.71,0.0,0.0,95.63666666666664,10.333333333333334,1.0,-2.2,-2.200000000000003,-0.329,0.5216,0,47.0,43.0,3002.0,2,0
C007200,2024-01-01,1,97.91,0,0,100.11,6.71,0.0,0.0,95.63666666666664,10.333333333333334,1.0,-2.2,-2.200000000000003,-0.329,0.5216,0,47.0,43.0,3002.0,2,0
C007201,2024-01-01,0,19.22,0,0,16.84,0.0,13.0,1.0,17.4733333333333,4.333333333333333,1.0,2.38,2.379999999999999,2.385,0.503,0,23.0,28.0,2693.0,1,0
C007201,2025-01-01,0,17.85,0,0,16.84,0.0,0.0,0.0,16.84,0.0,0.0,1.01,1.0100000000000016,1.009,0.3871,0,23.0,28.0,2693.0,1,0
C007202,2024-01-01,0,127.74,0,0,136.09,0.42,16.0,1.0,133.6433333333333,5.333333333333333,1.0,-0.18999999999999997,-8.350000000000009,-0.189,0.4353,0,56.0,50.0,1831.0,4,1
C007202,2025-01-01,0,149.67,0,0,147.23000000000002,6.49,0.0,0.0,140.6933333333333,6.0,1.0,2.24,2.4399999999999693,0.345,0.4311,0,56.0,50.0,1831.0,4,1
C007203,2024-01-01,0,143.15,0,0,143.15,0.0,0.0,0.0,143.15,10.333333333333334,1.0,0.0,0.0,0.0,0.699,0,51.0,43.0,3259.0,2,0
C007203,2025-01-01,0,148.92000000000002,0,0,145.8,2.65,0.0,0.0,144.0333333333333,0.0,0.0,3.1199999999999997,3.1200000000000045,1.177,0.6477,0,51.0,43.0,3259.0,2,0
C007203,2025-01-01,1,148.92000000000002,0,0,145.8,2.65,0.0,0.0,144.0333333333333,0.0,0.0,3.1199999999999997,3.1200000000000045,1.177,0.6477,0,51.0,43.0,3259.0,2,0
C007204,2024-01-01,0,23.43,0,0,23.43,0.0,0.0,0.0,25.75333333333329,0.0,0.0,0.0,0.0,0.0,0.4909,0,63.0,32.0,3173.0,1,0
C007204,2025-01-01,0,30.95,0,0,28.08,4.65,0.0,0.0,24.97999999999996,0.0,0.0,2.869999999999999,2.870000000000001,0.619,0.3787,0,63.0,32.0,3173.0,1,0
C007205,2024-01-01,0,232.44,0,0,232.44,0.0,12.0,1.0,238.88333333333333,4.0,1.0,0.0,0.0,0.0,0.3504,0,44.0,46.0,4393.0,3,0
C007205,2025-01-01,0,232.44,24,1,232.44,0.0,0.0,0.0,232.48666666666665,0.0,0.0,0.0,0.0,0.0,0.239,0,44.0,46.0,4393.0,3,0
C007206,2024-01-01,0,335.64,0,0,334.8,0.0,0.0,0.0,335.1933333333333,0.0,0.0,0.84,0.839999999999975,0.841,0.7327,0,41.0,28.0,2719.0,4,0
C007206,2025-01-01,0,337.72,0,0,334.8,0.0,0.0,0.0,334.8,0.0,0.0,2.92,2.920000000000016,2.918,0.6829,0,41.0,28.0,2719.0,4,0
C007207,2024-01-01,0,42.87,0,0,41.76,0.0,0.0,0.0,41.76,0.0,0.0,1.11,1.1099999999999994,1.107,0.5006,0,30.0,88.0,3699.0,2,0
C007207,2025-01-01,0,41.76,0,0,41.76,0.0,0.0,0.0,41.76,0.0,0.0,0.0,0.0,0.0,0.3944,0,30.0,88.0,3699.0,2,0
C007208,2024-01-01,0,29.33,0,0,24.01,0.0,0.0,0.0,26.26666666666665,0.0,0.0,5.32,5.319999999999997,5.323,0.4914,0,43.0,8.0,3145.0,1,0
C007208,2025-01-01,0,25.040000000000003,20,1,24.01,0.0,0.0,0.0,24.01,0.0,0.0,1.03,1.0300000000000011,1.03,0.4027,0,43.0,8.0,3145.0,1,0
C007209,2024-01-01,0,256.16,0,0,252.33,0.0,0.0,0.0,252.33,0.0,0.0,3.83,3.8300000000000125,3.825,0.3294,0,36.0,44.0,2859.0,3,0
C007209,2025-01-01,0,259.17,0,0,260.74,8.41,0.0,0.0,260.2366666666666,0.0,0.0,-1.5700000000000003,-1.5699999999999932,-0.186,0.2007,0,36.0,44.0,2859.0,3,0
C007210,2024-01-01,0,146.91,0,0,144.43,2.18,0.0,0.0,143.15999999999997,1.6666666666666667,1.0,2.48,2.4799999999999898,1.137,0.5129,0,54.0,10.0,5066.0,2,0
C007210,2025-01-01,0,146.63,27,1,147.42,5.17,0.0,0.0,149.7533333333333,0.0,0.0,-0.79,-0.789999999999992,-0.154,0.3954,0,54.0,10.0,5066.0,2,0
