zona_id,fecha,region,tipo_zona,poblacion_zona,cobertura_4g_pct,cobertura_5g_pct,latencia_ms,velocidad_media_mbps,tasa_cortes_pct,indice_calidad_global,incidencia_masiva,calidad_mes_anterior,calidad_media_3_meses
Z20,2024-01-08,Oeste,suburbana,46953,89.59,28.43,37.66,61.57,1.74,38.67,0,40.36,38.28333333333334
Z20,2024-01-09,Oeste,suburbana,46953,89.85,29.32,37.18,61.96,1.75,39.98,0,38.67,39.669999999999995
Z20,2024-01-10,Oeste,suburbanx,46953,89.96,30.78,37.3,63.73,1.54,39.27,0,39.98,39.306666666666665
Z20,2024-01-11,Oeste,suburbana,46953,89.79,31.98,36.81,63.62,1.46,38.42,0,39.27,39.223333333333336
Z20,2024-01-12,Oeste,suburbana,46953,89.84,32.58,36.51,65.11,1.56,42.32,0,38.42,40.00333333333333
Z20,2025-01-01,Oeste,suburbana,46953,89.81,33.92,35.33,65.37,1.49,38.43,0,42.32,39.723333333333336
Z20,2025-01-02,Oeste,suburbana,46953,89.86,34.75,35.09,65.67,1.44,42.1,0,38.43,40.949999999999996
Z20,2025-01-03,Oeste,suburbana,46953,90.16,35.91,34.45,66.68,1.27,43.54,0,42.1,41.35666666666667
Z20,2025-01-04,Oeste,suburbana,46953,90.22,37.64,34.02,67.52,1.21,44.06,0,43.54,43.23333333333333
Z20,2025-01-05,Oeste,suburbana,46953,90.22,38.57,34.45,67.97,1.28,44.87,0,44.06,44.156666666666666
Z20,2025-01-06,Oeste,suburbana,46953,90.15,,,68.23,1.29,43.15,0,44.87,44.026666666666664
Z20,2025-01-07,Oeste,suburbana,46953,90.43,40.76,34.56,69.47,1.3,44.39,0,43.15,44.13666666666666
Z20,2025-01-08,Oeste,suburbana,46953,90.44,41.86,34.44,69.97,1.33,45.96,0,44.39,44.5
Z20,2025-01-09,Oeste,suburbana,46953,90.32,42.7,35.04,69.59,1.36,45.25,0,45.96,45.199999999999996
Z20,2025-01-11,Oeste,suburbana,46953,90.29,44.2,34.46,69.6,1.31,47.95,0,45.25,46.38666666666666
Z20,2025-01-12,Oeste,suburbana,46953,89.97,45.68,34.13,71.3,1.43,45.2,0,47.95,46.13333333333333
Z20,2025-10-01,Oeste,suburbana,46953,90.54,43.57,34.41,69.39,1.4,44.22,0,45.2,45.79
Z21,2023-01-01,Centro,rural,19103,81.22,4.45,55.06,32.25,3.26,17.88,0,,
Z21,2023-01-02,Centro,rural,19103,81.14,4.24,55.27,31.99,3.21,19.7,0,17.88,
Z21,2023-01-03,Centro,rural,19103,81.19,4.47,55.43,31.31,3.29,19.54,0,19.7,19.04
Z21,2023-01-04,Centro,rural,19103,81.48,5.3,54.85,31.28,3.29,17.43,0,19.54,18.889999999999997
Z21,2023-01-06,Centro,suburbanx,19103,81.61,5.99,55.7,29.67,3.4,19.15,0,17.43,18.706666666666667
Z21,2023-01-07,Centro,rural,19103,81.58,6.71,55.56,29.53,3.41,21.85,0,19.15,19.476666666666667
Z21,2023-01-08,Centro,rural,19103,82.0,,56.0,30.54,3.3,20.78,0,21.85,20.593333333333334
Z21,2023-01-09,Centro,rural,19103,81.87,7.79,559.9,31.07,3.34,15.32,0,20.78,19.316666666666666
Z21,2023-01-10,Centro,rural,19103,81.94,8.43,56.28,31.05,3.48,20.64,0,15.32,18.913333333333334
Z21,2023-01-11,Centro,rural,19103,82.04,9.15,56.41,30.52,3.27,19.8,0,20.64,18.58666666666667
Z21,2023-01-12,Centro,rural,19103,82.16,9.5,56.65,31.06,3.4,20.3,0,19.8,20.246666666666666
Z21,2023-05-01,Centro,rural,19103,81.69,5.36,55.5,32.01,3.3,16.23,0,20.3,18.776666666666667
Z21,2024-01-01,Centro,rural,19103,82.2,10.13,57.06,30.18,3.35,22.19,0,16.23,19.573333333333334
Z21,2024-01-02,Centro,rural,19103,82.42,10.69,56.46,31.58,3.4,20.93,0,22.19,19.783333333333335
Z21,2024-01-03,Centro,rural,19103,82.35,11.49,56.92,32.73,3.36,21.68,0,20.93,21.600000000000005
Z21,2024-01-04,Centro,rural,19103,82.35,11.91,56.37,32.4,3.41,20.22,0,21.68,20.94333333333333
Z21,2024-01-05,Centro,rural,19103,,12.44,56.68,32.85,3.28,21.17,0,20.22,21.023333333333333
Z21,2024-01-06,Centro,rural,19103,82.41,12.29,55.42,35.76,3.26,20.85,0,21.17,20.746666666666666
Z21,2024-01-07,Centro,rural,19103,82.28,13.06,55.24,37.36,3.21,22.01,0,20.85,21.343333333333334
Z21,2024-01-08,Centro,rural,19103,82.34,13.6,54.14,36.02,3.01,21.77,0,22.01,21.543333333333333
Z21,2024-01-09,Centro,rural,19103,82.03,14.39,53.18,34.26,2.89,22.4,0,21.77,22.060000000000002
Z21,2024-01-10,Centro,rural,19103,81.91,15.42,52.64,36.27,2.86,23.53,0,22.4,22.566666666666663
Z21,2024-01-11,Centro,rural,19103,81.79,15.94,52.09,37.34,2.81,22.4,0,23.53,22.776666666666667
Z21,2024-01-12,Centro,rural,19103,82.03,16.6,51.75,38.26,2.77,23.09,0,22.4,23.006666666666664
Z21,2025-01-01,Centro,rural,19103,82.03,17.59,50.21,39.55,2.56,25.9,0,23.09,23.796666666666667
Z21,2025-01-02,Centro,rural,19103,81.9,19.22,49.88,42.78,2.49,28.6,0,25.9,25.863333333333333
Z21,2025-01-03,Centro,rural,19103,81.79,19.32,49.0,44.6,2.38,26.41,0,28.6,26.97
Z21,2025-01-04,Centro,rural,19103,82.09,20.27,48.91,44.84,2.22,29.11,0,26.41,28.040000000000003
Z21,2025-01-05,Centro,rural,19103,82.08,20.88,48.2,45.29,2.13,25.1,0,29.11,26.873333333333335
Z21,2025-01-06,Centro,rural,19103,81.79,,47.71,46.95,2.15,27.59,0,25.1,27.266666666666666
Z21,2025-01-07,Centro,rural,19103,81.72,22.28,47.82,47.83,2.14,29.06,0,27.59,27.25
Z21,2025-01-08,Centro,rural,19103,81.8,23.17,47.55,-46.54,2.18,28.85,0,29.06,28.5
Z21,2025-01-09,Centro,rural,19103,81.97,23.88,47.47,46.35,2.24,28.79,0,28.85,28.899999999999995
Z21,2025-01-10,Centro,rural,19103,81.87,24.72,47.24,46.33,2.38,29.68,0,28.79,29.106666666666666
Z21,2025-01-11,Centro,rural,19103,81.85,25.29,476.2,44.63,2.31,28.33,0,29.68,28.933333333333334
Z21,2025-01-12,Centro,rural,19103,81.83,25.87,48.4,45.18,2.26,29.06,0,28.33,29.02333333333333
Z22,2023-01-01,Este,suburbana,53534,89.7,9.89,39.24,60.38,1.19,31.94,0,,
Z22,2023-01-02,Este,suburbana,53534,89.74,10.23,39.48,58.69,1.32,32.37,0,31.94,
Z22,2023-01-03,Este,suburbana,53534,89.96,10.52,39.28,56.23,1.51,32.46,0,32.37,32.25666666666667
Z22,2023-01-04,Este,suburbana,53534,90.06,11.01,40.46,55.36,1.61,33.44,0,32.46,32.75666666666667
Z22,2023-01-05,Este,suburbana,53534,89.86,11.9,40.61,57.36,1.71,34.84,0,33.44,33.58
Z22,2023-01-06,Este,suburbana,53534,90.12,13.07,40.22,57.43,1.65,35.55,0,34.84,34.61
Z22,2023-01-07,Este,suburbana,53534,,13.49,40.25,57.22,1.72,34.34,0,35.55,34.91
Z22,2023-01-08,Este,suburbana,53534,89.93,14.44,40.39,56.68,1.77,35.23,0,34.34,35.03999999999999
Z22,2023-01-09,Este,suburbana,53534,89.8,15.82,40.53,55.2,1.74,33.67,0,35.23,34.413333333333334
Z22,2023-01-10,Este,suburbana,53534,90.22,17.19,39.79,53.12,1.87,34.27,0,33.67,34.39
Z22,2023-01-11,Este,suburbana,53534,90.36,18.12,40.15,54.78,1.88,34.34,0,34.27,34.093333333333334
Z22,2023-01-12,Este,suburbana,53534,90.25,19.44,40.17,56.22,1.87,33.49,0,34.34,34.03333333333333
Z22,2024-01-01,Este,suburbana,53534,90.53,20.43,39.84,56.64,1.9,35.57,0,33.49,34.46666666666666
Z22,2024-01-02,Este,suburbana,53534,90.37,21.58,39.84,55.45,2.04,36.09,0,35.57,35.050000000000004
Z22,2024-01-03,Este,suburbana,53534,90.36,22.39,39.43,56.12,2.1,35.81,0,36.09,35.82333333333333
Z22,2024-01-04,Este,suburbana,53534,90.39,23.47,39.03,-57.18,2.1,34.39,0,35.81,35.43
Z22,2024-01-05,Este,suburbana,53534,90.04,24.24,38.31,57.77,1.87,36.25,0,34.39,35.48333333333333
Z22,2024-01-06,Este,suburbana,53534,89.66,25.33,38.7,59.38,1.83,36.01,0,36.25,35.54999999999999
Z22,2024-01-07,Este,suburbana,53534,89.49,26.4,38.26,61.15,1.83,38.87,0,36.01,37.04333333333333
Z22,2024-01-08,Este,suburbana,53534,89.51,27.76,37.68,61.87,1.89,35.9,0,38.87,36.92666666666667
Z22,2024-01-09,Este,suburbana,53534,89.61,29.32,36.61,62.34,1.72,39.05,0,35.9,37.94
Z22,2024-01-10,Este,suburbana,53534,89.44,30.6,36.68,-63.8,1.56,39.97,0,39.05,38.306666666666665
Z22,2024-01-11,Este,suburbana,53534,89.45,31.6,37.27,64.78,1.41,40.54,0,39.97,39.85333333333333
Z22,2024-01-12,Este,suburbana,53534,89.37,32.42,36.13,65.31,1.44,41.51,0,40.54,40.673333333333325
Z22,2025-01-01,Este,suburbana,53534,,33.35,35.45,66.44,1.34,40.99,0,41.51,41.01333333333333
Z22,2025-01-02,Este,suburbana,53534,89.84,34.51,35.22,68.42,1.29,43.95,0,40.99,42.15
Z22,2025-01-03,Este,suburbana,53534,89.99,35.39,34.4,68.17,1.2,42.58,0,43.95,42.50666666666667
Z22,2025-01-04,Este,suburbana,53534,90.1,36.98,34.4,68.43,1.05,43.57,0,42.58,43.36666666666667
Z22,2025-01-05,Este,suburbana,53534,90.08,38.17,35.18,70.0,1.15,42.46,0,43.57,42.87
Z22,2025-01-06,Este,suburbana,53534,89.96,39.27,34.41,70.63,1.2,42.68,0,42.46,42.903333333333336
Z22,2025-01-07,Este,suburbana,53534,90.19,40.41,33.44,70.73,1.24,46.49,0,42.68,43.876666666666665
Z22,2025-01-08,Este,suburbana,53534,90.07,41.72,33.64,69.9,1.15,47.03,0,46.49,45.4
Z22,2025-01-09,Este,suburbana,53534,90.26,42.84,34.39,71.12,1.26,44.56,0,47.03,46.026666666666664
Z22,2025-01-10,Este,suburbana,53534,90.5,44.01,34.12,70.69,1.32,44.04,0,44.56,45.21
Z22,2025-01-11,Este,suburbana,53534,90.47,44.8,34.31,70.49,1.34,45.65,0,44.04,44.75
Z22,2025-01-12,Este,suburbana,53534,90.3,46.36,34.96,70.99,1.4,48.44,0,45.65,46.04333333333333
Z23,2023-01-01,Norte,rural,20553,83.16,3.44,53.94,28.63,3.17,18.53,0,,
Z23,2023-01-02,Norte,rural,20553,82.93,3.85,54.12,29.07,3.15,18.88,0,18.53,
Z23,2023-01-03,Norte,rural,20553,82.45,4.17,54.69,29.66,3.04,20.68,0,18.88,19.363333333333333
Z23,2023-01-04,Norte,rural,20553,81.82,4.55,54.73,30.25,3.13,20.48,0,20.68,20.013333333333332
Z23,2023-01-05,Norte,rural,20553,81.75,5.25,55.19,29.21,3.31,16.66,0,20.48,19.27333333333333
Z23,2023-01-06,Norte,rural,20553,81.9,5.87,55.6,29.36,3.37,16.81,0,16.66,17.983333333333334
Z23,2023-01-07,Norte,rural,20553,81.92,6.25,55.49,30.15,3.44,18.85,0,16.81,17.44
Z23,2023-01-08,Norte,rural,20553,82.08,6.85,55.34,30.19,3.4,18.71,0,18.85,18.12333333333333
Z23,2023-01-09,Norte,rural,20553,82.13,7.49,54.92,29.21,3.43,18.78,0,18.71,18.78
Z23,2023-01-10,Norte,rural,20553,82.15,8.25,54.75,28.76,3.55,20.78,0,18.78,19.423333333333336
Z23,2023-01-11,Norte,rural,20553,82.03,8.55,54.95,28.7,3.57,19.06,0,20.78,19.540000000000003
Z23,2023-01-12,Norte,rural,20553,82.22,9.07,,29.35,3.31,20.52,0,19.06,20.12
Z23,2024-01-01,Norte,rural,20553,82.12,9.91,54.24,31.14,3.38,22.98,0,20.52,20.853333333333335
Z23,2024-01-02,Norte,rural,20553,82.08,10.72,53.95,32.22,3.3,19.01,0,22.98,20.836666666666666
Z23,2024-01-03,Norte,rural,20553,81.85,11.22,53.95,32.91,3.15,18.36,0,19.01,20.116666666666667
Z23,2024-01-04,Norte,rural,20553,82.14,11.97,53.73,33.31,3.24,22.75,0,18.36,20.040000000000003
Z23,2024-01-05,Norte,rural,20553,,12.72,53.6,33.83,3.21,22.03,0,22.75,21.046666666666667
Z23,2024-01-06,Norte,rural,20553,79.27,12.74,69.83,16.49,7.49,17.49,1,22.03,20.756666666666664
Z23,2024-01-07,Norte,rural,20553,79.97,13.65,64.73,22.45,6.29,17.88,0,17.49,19.133333333333333
Z23,2024-01-08,Norte,rural,20553,80.8,14.19,61.44,26.95,5.34,19.06,0,17.88,18.14333333333333
Z23,2024-01-09,Norte,rural,20553,,14.58,58.87,30.11,4.65,22.98,0,19.06,19.973333333333333
Z23,2024-01-10,Norte,rural,20553,81.11,15.01,56.26,34.22,4.12,22.69,0,22.98,21.576666666666668
Z23,2024-01-11,Norte,rural,20553,81.14,15.67,55.2,35.6,3.79,25.98,0,22.69,23.883333333333336
Z23,2024-01-12,Norte,rural,20553,81.23,16.06,53.73,38.14,3.54,22.92,0,25.98,23.863333333333333
Z23,2025-01-01,Norte,rural,20553,81.46,16.57,53.42,38.59,3.25,24.55,0,22.92,24.483333333333334
Z23,2025-01-02,Norte,rural,20553,81.59,17.24,52.73,-39.93,3.19,25.06,0,24.55,24.176666666666666
Z23,2025-01-03,Norte,rural,20553,81.86,17.9,51.88,40.88,3.03,22.72,0,25.06,24.11
Z23,2025-01-04,Norte,rural,20553,81.84,18.57,51.34,42.25,2.93,27.32,0,22.72,25.03333333333333
Z23,2025-01-05,Norte,rural,20553,81.94,19.26,50.75,42.17,2.84,23.62,0,27.32,24.55333333333333
Z23,2025-01-06,Norte,rural,20553,81.86,19.82,50.95,42.49,2.73,26.54,0,23.62,25.826666666666668
Z23,2025-01-07,Norte,rural,20553,81.87,19.79,50.71,43.18,2.58,26.1,0,26.54,25.42
Z23,2025-01-08,Norte,rural,20553,82.19,20.45,50.79,41.86,2.74,26.2,0,26.1,26.28
Z23,2025-01-09,Norte,rural,20553,82.14,,51.2,41.23,2.69,27.37,0,26.2,26.55666666666667
Z23,2025-01-10,Norte,rural,20553,81.99,21.75,51.22,40.27,2.84,26.71,0,27.37,26.76
Z23,2025-01-11,Norte,rural,20553,81.83,22.38,50.49,39.82,2.93,29.9,0,26.71,27.993333333333336
Z23,2025-01-12,Norte,rural,20553,82.01,23.14,50.7,39.54,3.08,26.64,0,29.9,27.75
Z24,2023-01-01,Centro,rural,12558,83.47,4.96,53.91,29.79,2.88,21.44,0,,
Z24,2023-01-02,Centro,rural,12558,83.03,4.88,53.85,30.45,2.97,20.62,0,21.44,
Z24,2023-01-03,Centro,rural,12558,82.82,5.31,54.77,30.81,2.93,19.15,0,20.62,20.403333333333332
Z24,2023-01-04,Centro,rural,12558,82.54,5.52,54.85,30.24,2.92,17.34,0,19.15,19.036666666666665
Z24,2023-01-05,Centro,rural,12558,82.33,5.43,54.74,30.2,2.92,20.18,0,17.34,18.89
Z24,2023-01-06,Centro,rural,12558,82.37,5.77,54.96,30.83,2.99,18.61,0,20.18,18.709999999999997
Z24,2023-01-07,Centro,rural,12558,82.47,6.53,55.62,31.54,2.95,22.19,0,18.61,20.326666666666664
Z24,2023-01-08,Centro,rural,12558,82.4,7.27,56.0,31.4,3.05,20.85,0,22.19,20.55
Z24,2023-01-09,Centro,rural,12558,,7.94,55.39,30.88,3.31,19.41,0,20.85,20.816666666666666
Z24,2023-01-10,Centro,rural,12558,82.11,8.17,55.81,30.44,3.32,21.53,0,19.41,20.596666666666668
Z24,2023-01-11,Centro,rural,12558,,8.91,56.28,31.56,3.35,25.29,0,21.53,22.076666666666668
Z24,2023-01-12,Centro,rural,12558,82.16,9.49,55.81,31.6,3.47,23.41,0,25.29,23.41
Z24,2024-01-01,Centro,rural,12558,82.38,,,32.21,3.34,19.2,0,23.41,22.633333333333336
Z24,2024-01-02,Centro,rural,12558,82.31,10.8,55.72,32.8,3.37,20.11,0,19.2,20.906666666666666
Z24,2024-01-03,Centro,rural,12558,82.2,10.92,54.65,33.59,3.28,23.02,0,20.11,20.776666666666667
Z24,2024-01-04,Centro,rural,12558,82.34,11.39,54.96,33.29,3.12,22.18,0,23.02,21.77
Z24,2024-01-05,Centro,rural,12558,82.15,11.95,55.68,32.65,3.15,20.41,0,22.18,21.87
Z24,2024-01-06,Centro,rural,12558,82.27,12.7,55.34,32.87,3.07,23.74,0,20.41,22.11
Z24,2024-01-07,Centro,rural,12558,82.51,13.44,54.41,34.21,3.23,23.15,0,23.74,22.433333333333334
Z24,2024-01-08,Centro,rural,12558,82.62,13.85,54.0,35.59,3.17,22.26,0,23.15,23.05
Z24,2024-01-09,Centro,rural,12558,82.29,14.73,54.15,37.46,3.21,23.76,0,22.26,23.05666666666667
Z24,2024-01-10,Centro,rural,12558,82.14,15.62,53.92,37.11,3.01,24.53,0,23.76,23.51666666666667
Z24,2024-01-11,Centro,rural,12558,82.07,16.09,53.82,38.37,3.03,21.1,0,24.53,23.13
Z24,2024-01-12,Centro,rural,12558,82.09,16.77,52.47,38.38,2.87,24.46,0,21.1,23.363333333333333
Z24,2025-01-01,Centro,rural-1,12558,82.36,18.34,50.77,41.24,2.69,26.25,0,24.46,23.936666666666667
Z24,2025-01-02,Centro,rural,12558,82.32,19.21,50.63,43.82,2.44,27.41,0,26.25,26.040000000000003
Z24,2025-01-03,Centro,rural,12558,82.39,20.0,50.24,45.05,2.36,26.9,0,27.41,26.853333333333335
Z24,2025-01-04,Centro,rural,12558,81.91,20.64,49.12,44.97,2.39,27.37,0,26.9,27.22666666666667
Z24,2025-01-05,Centro,rural,12558,81.93,21.16,48.75,46.61,2.24,27.01,0,27.37,27.093333333333334
Z24,2025-01-06,Centro,rural,12558,82.11,21.36,48.34,46.73,2.2,26.55,0,27.01,26.97666666666667
Z24,2025-01-07,Centro,rural,12558,82.1,22.62,47.95,47.36,2.33,26.99,0,26.55,26.849999999999998
Z24,2025-01-08,Centro,rural,12558,82.4,23.21,48.67,48.13,2.31,28.2,0,26.99,27.246666666666666
Z24,2025-01-09,Centro,rural,12558,82.17,23.83,48.82,48.06,2.27,27.93,0,28.2,27.706666666666667
Z24,2025-01-10,Centro,rural,12558,82.29,24.71,48.28,47.46,2.31,31.04,0,27.93,29.05666666666667
Z24,2025-01-11,Centro,rural,12558,82.41,24.92,48.16,46.78,2.3,31.3,0,31.04,30.09
Z24,2025-01-12,Centro,rural,12558,82.03,25.15,47.89,47.15,2.39,29.33,0,31.3,30.55666666666667
Z25,2023-01-01,Oeste,rural,11763,82.58,2.77,56.77,32.21,3.03,18.84,0,,
Z25,2023-01-02,Oeste,rural,11763,82.21,3.44,56.67,33.03,3.01,20.18,0,18.84,
Z25,2023-01-03,Oeste,rural,11763,82.39,,56.6,-33.28,3.03,17.21,0,20.18,18.743333333333336
Z25,2023-01-04,Oeste,rural,11763,82.45,3.95,56.27,32.64,3.13,18.23,0,17.21,18.54
Z25,2023-01-05,Oeste,rural,11763,82.19,4.71,56.63,33.89,3.06,19.77,0,18.23,18.403333333333332
Z25,2023-01-06,Oeste,rural,11763,81.94,5.64,56.06,32.5,3.09,19.24,0,19.77,19.080000000000002
Z25,2023-01-07,Oeste,rural,11763,82.01,6.35,56.11,31.02,3.22,19.46,0,19.24,19.49
Z25,2023-01-08,Oeste,rural,11763,82.22,6.73,55.45,30.97,3.36,20.13,0,19.46,19.61
Z25,2023-01-09,Oeste,rural,11763,82.12,7.14,56.51,30.22,3.32,20.66,0,20.13,20.083333333333332
Z25,2023-01-10,Oeste,rural,11763,81.75,8.13,56.72,31.2,3.38,19.64,0,20.66,20.143333333333334
Z25,2023-01-11,Oeste,rural,11763,81.63,8.65,56.12,31.67,3.45,22.26,0,19.64,20.853333333333335
Z25,2023-01-12,Oeste,rural,11763,81.81,9.46,55.95,31.39,3.46,19.92,0,22.26,20.60666666666667
Z25,2024-01-01,Oeste,rural,11763,81.92,9.73,55.5,32.17,3.49,19.31,0,19.92,20.496666666666666
Z25,2024-01-02,Oeste,rural,11763,82.06,10.22,55.5,33.47,3.5,22.39,0,19.31,20.540000000000003
Z25,2024-01-03,Oeste,rural,11763,82.39,10.71,54.96,32.96,3.41,18.17,0,22.39,19.956666666666667
Z25,2024-01-04,Oeste,rural,11763,82.23,11.26,55.26,33.61,3.3,22.69,0,18.17,21.083333333333332
Z25,2024-01-05,Oeste,rural,11763,82.29,11.78,,32.35,3.17,20.91,0,22.69,20.59
Z25,2024-01-06,Oeste,rural,11763,82.22,12.28,54.31,32.44,3.15,22.84,0,20.91,22.146666666666665
Z25,2024-01-08,Oeste,rural,11763,82.17,14.09,53.68,33.68,3.08,23.95,0,22.84,22.566666666666666
Z25,2024-01-09,Oeste,rural,11763,81.97,14.87,53.32,33.92,3.05,23.49,0,23.95,23.426666666666666
Z25,2024-01-10,Oeste,rural,11763,,15.38,52.7,35.83,2.97,23.79,0,23.49,23.74333333333333
Z25,2024-01-11,Oeste,rural,11763,82.02,15.65,52.07,35.25,2.95,21.92,0,23.79,23.066666666666666
Z25,2024-01-12,Oeste,rural,11763,82.04,16.38,52.21,35.79,2.87,26.57,0,21.92,24.093333333333334
Z25,2024-07-01,Oeste,rural,11763,82.23,13.04,53.39,33.2,3.08,22.04,0,26.57,23.51
Z25,2025-01-01,Oeste,rural,11763,82.34,17.22,52.1,36.48,2.86,24.47,0,22.04,24.36
Z25,2025-01-02,Oeste,rural,11763,82.34,17.61,51.73,37.98,2.8,25.75,0,24.47,24.08666666666667
Z25,2025-01-03,Oeste,rural,11763,82.13,,52.23,40.89,2.78,23.12,0,25.75,24.44666666666667
Z25,2025-01-04,Oeste,rural,11763,81.95,18.7,52.41,40.24,2.72,25.49,0,23.12,24.786666666666665
Z25,2025-01-05,Oeste,rural,11763,82.12,19.25,51.22,41.22,2.77,25.6,0,25.49,24.736666666666665
Z25,2025-01-06,Oeste,rural,11763,82.16,19.78,50.72,42.24,2.75,26.82,0,25.6,25.97
Z25,2025-01-07,Oeste,rural,11763,82.38,,50.51,42.32,2.68,27.65,0,26.82,26.69
Z25,2025-01-08,Oeste,rural,11763,82.23,20.68,50.69,42.36,2.75,27.08,0,27.65,27.183333333333334
Z25,2025-01-09,Oeste,rural,11763,,21.51,50.74,41.7,2.77,26.25,0,27.08,26.993333333333336
Z25,2025-01-10,Oeste,rural,11763,82.48,22.52,51.21,42.0,2.77,25.42,0,26.25,26.25
Z25,2025-01-11,Oeste,rural,11763,82.29,23.11,51.43,42.21,2.87,26.3,0,25.42,25.99
Z25,2025-01-12,Oeste,rural,11763,82.08,24.02,51.9,41.63,2.88,27.24,0,26.3,26.319999999999997
Z26,2023-01-01,Oeste,urbana_premium,107159,93.72,18.21,36.1,75.7,0.71,41.27,0,,
Z26,2023-01-02,Oeste,urbana_premium,107159,94.15,18.15,35.6,73.43,0.86,40.45,0,41.27,
Z26,2023-01-03,Oeste,urbana_premium,107159,93.68,19.17,35.12,74.23,0.96,39.89,0,40.45,40.53666666666667
Z26,2023-01-04,Oeste,urbana_premium,107159,93.44,20.43,35.09,75.4,0.85,38.6,0,39.89,39.64666666666667
Z26,2023-01-05,Oeste,urbana_premium,107159,,21.24,34.33,75.72,0.83,42.45,0,38.6,40.31333333333334
Z26,2023-01-06,Oeste,urbana_premium,107159,93.73,22.53,33.71,74.25,0.92,41.94,0,42.45,40.99666666666667
Z26,2023-01-07,Oeste,urbana_premium,107159,93.84,24.14,33.47,74.58,1.04,44.15,0,41.94,42.846666666666664
Z26,2023-01-08,Oeste,urbana_premium,107159,93.87,,33.09,74.63,1.15,42.45,0,44.15,42.846666666666664
Z26,2023-01-09,Oeste,urbana_premium,107159,93.98,27.26,32.74,75.05,1.16,41.54,0,42.45,42.71333333333333
Z26,2023-01-10,Oeste,urbana_premium,107159,94.05,28.86,32.96,75.36,1.34,44.06,0,41.54,42.68333333333334
Z26,2023-01-11,Oeste,urbana_premium,107159,93.88,30.16,31.88,77.31,1.43,46.09,0,44.06,43.89666666666667
Z26,2023-01-12,Oeste,urbana_premium,107159,93.76,32.23,,77.55,1.49,46.85,0,46.09,45.666666666666664
Z26,2024-01-01,Oeste,urbana_premium,107159,94.22,33.78,31.38,77.71,1.28,46.52,0,46.85,46.48666666666667
Z26,2024-01-02,Oeste,urbana_premium,107159,94.36,35.43,31.26,77.8,1.27,49.21,0,46.52,47.52666666666667
Z26,2024-01-03,Oeste,urbana_premium,107159,94.33,36.96,30.67,79.55,1.0,49.04,0,49.21,48.25666666666667
Z26,2024-01-04,Oeste,urbana_premium,107159,94.69,38.11,30.36,80.43,1.0,50.87,0,49.04,49.70666666666667
Z26,2024-01-05,Oeste,urbana_premium,107159,94.57,39.79,30.46,81.39,1.25,50.07,0,50.87,49.99333333333333
Z26,2024-01-06,Oeste,urbana_premium,107159,94.44,41.01,29.76,83.23,1.06,47.17,0,50.07,49.370000000000005
Z26,2024-01-07,Oeste,urbana_premium,107159,94.31,43.07,,83.75,0.88,51.85,0,47.17,49.696666666666665
Z26,2024-01-08,Oeste,urbana_premium,107159,94.34,44.24,29.43,85.28,0.95,52.6,0,51.85,50.54
Z26,2024-01-09,Oeste,urbana_premium,107159,94.35,46.1,29.18,84.74,0.78,51.34,0,52.6,51.93000000000001
Z26,2024-01-10,Oeste,urbana_premium,107159,94.22,47.84,28.61,-86.88,0.84,51.86,0,51.34,51.93333333333334
Z26,2024-01-11,Oeste,urbana_premium,107159,94.2,49.24,27.84,88.1,0.53,57.52,0,51.86,53.57333333333333
Z26,2024-01-12,Oeste,urbana_premium,107159,94.24,50.77,28.12,88.74,0.56,53.78,0,57.52,54.38666666666666
Z26,2025-01-01,Oeste,urbana_premium,107159,94.47,52.43,27.39,90.62,0.6,55.45,0,53.78,55.583333333333336
Z26,2025-01-02,Oeste,urbana_premium,107159,94.53,54.71,26.85,91.37,0.59,58.5,0,55.45,55.91
Z26,2025-01-03,Oeste,urbana_premium,107159,94.26,56.11,25.55,91.13,0.53,56.85,0,58.5,56.93333333333334
Z26,2025-01-04,Oeste,urbana_premium,107159,94.5,57.77,24.86,91.51,0.62,59.53,0,56.85,58.29333333333333
Z26,2025-01-05,Oeste,urbana_premium,107159,94.36,59.17,25.23,91.74,0.62,61.61,0,59.53,59.330000000000005
Z26,2025-01-06,Oeste,urbana_premium,107159,94.29,60.55,25.15,92.43,0.48,59.79,0,61.61,60.31
Z26,2025-01-07,Oeste,urbana_premium,107159,94.4,62.11,24.71,92.66,0.49,58.63,0,59.79,60.01
Z26,2025-01-08,Oeste,urbana_premium,107159,94.1,64.21,24.79,94.06,0.59,61.22,0,58.63,59.879999999999995
Z26,2025-01-09,Oeste,urbana_premium,107159,93.99,65.77,24.53,95.01,0.63,60.06,0,61.22,59.970000000000006
Z26,2025-01-10,Oeste,urbana_premium,107159,93.76,67.32,24.4,93.98,0.69,62.36,0,60.06,61.21333333333333
Z26,2025-01-11,Oeste,urbana_premium,107159,94.29,68.75,24.19,93.88,0.73,62.22,0,62.36,61.54666666666666
Z26,2025-01-12,Oeste,urbana_premium,107159,94.05,70.28,23.44,95.37,0.7,62.41,0,62.22,62.330000000000005
Z27,2023-01-01,Norte,suburbana,42704,89.26,9.77,40.04,56.06,1.74,31.0,0,,
Z27,2023-01-02,Norte,suburbana,42704,89.66,10.43,40.38,54.63,1.66,31.12,0,31.0,
Z27,2023-01-03,Norte,suburbana,42704,89.91,10.95,40.89,55.69,1.77,33.76,0,31.12,31.959999999999997
