edad,antiguedad_meses,ingreso_estimado,num_lineas,descuento_activo,importe_total,dias_retraso_pago,impago_flag,importe_mes_anterior,consumo_mes_anterior,retraso_mes_anterior,impago_mes_anterior,media_importe_3m,media_retraso_3m,impagos_3m,cambio_consumo,subida_factura,variacion_consumo_pct,stress_calidad_lag,incidencia_masiva_lag,churn_real,churn_predicho,probabilidad_churn,tipo_error
32.0,15.0,5523.0,2,1,125.24,0,0,139.01,0.0,0.0,0.0,145.8166666666668,0.0,0.0,0.0,-13.769999999999996,0.0,0.2317,0,0,0,0.24017768399341766,Verdadero negativo
18.0,35.0,3825.0,2,0,141.36,0,0,135.69,13.08,0.0,0.0,135.9966666666667,0.0,0.0,5.67,5.670000000000016,0.434,0.2421,0,0,0,0.25136137932909897,Verdadero negativo
36.0,19.0,4085.0,2,0,47.54,0,0,52.27,4.73,0.0,0.0,56.01000000000001,0.0,0.0,-4.73,-4.730000000000004,-1.0,0.6764,0,0,0,0.40624527915553477,Verdadero negativo
18.0,42.0,4181.0,2,0,163.89,0,0,162.59,0.0,0.0,0.0,162.59,0.0,0.0,1.3,1.299999999999983,1.301,0.3427,0,0,0,0.2592687433751097,Verdadero negativo
36.0,26.0,3555.0,3,0,60.82,0,0,60.72,0.0,0.0,0.0,60.72,0.0,0.0,0.1,0.10000000000000142,0.101,0.3294,0,0,0,0.42336696408127295,Verdadero negativo
45.0,29.0,3246.0,3,1,108.78,0,0,113.64,0.15,0.0,0.0,116.32666666666667,0.0,0.0,-0.15,-4.859999999999999,-0.148,0.3413,0,0,0,0.3599440452198282,Verdadero negativo
33.0,13.0,4869.0,1,0,22.84,0,0,20.94,0.0,0.0,0.0,22.123333333333335,0.0,0.0,1.9,1.8999999999999986,1.896,0.503,0,0,0,0.44734323596446346,Verdadero negativo
60.0,13.0,3574.0,3,1,154.33999999999995,0,0,182.37,3.59,0.0,0.0,173.97,0.0,0.0,-3.59,-28.030000000000058,-1.0,0.215,0,0,0,0.30713640929483976,Verdadero negativo
32.0,20.0,2336.0,3,0,48.74,0,0,48.74,0.0,0.0,0.0,50.453333333333326,12.333333333333334,1.0,0.0,0.0,0.0,0.3944,0,0,1,0.5197839323584167,Falso positivo
18.0,21.0,3180.0,2,0,154.25,0,0,144.02,0.0,32.0,1.0,144.02,10.666666666666666,1.0,10.23,10.22999999999999,10.227,0.2359,0,0,0,0.3354048501757026,Verdadero negativo
21.0,12.0,2565.0,3,0,136.97,0,0,138.08,1.11,0.0,0.0,138.1766666666667,0.0,0.0,-1.11,-1.1100000000000136,-1.0,0.3413,0,0,0,0.45617540479994917,Verdadero negativo
23.0,58.0,3660.0,2,0,58.63,0,0,49.07,0.0,0.0,0.0,49.07,0.0,0.0,9.56,9.560000000000002,9.563,0.215,0,0,0,0.2593176150174482,Verdadero negativo
42.0,6.0,3141.0,2,0,82.33,0,0,81.28,2.02,0.0,0.0,87.41666666666679,0.0,0.0,1.0499999999999998,1.0499999999999972,0.523,0.4027,0,0,1,0.501072292346026,Falso positivo
63.0,40.0,2720.0,2,0,35.04,0,0,36.69,4.19,0.0,0.0,33.89666666666696,0.0,0.0,-1.6500000000000004,-1.6499999999999986,-0.393,0.4909,0,0,1,0.5697178409758717,Falso positivo
38.0,30.0,5432.0,3,1,122.01,0,0,116.95,0.0,0.0,0.0,118.6899999999999,2.3333333333333335,1.0,0.0,5.060000000000002,0.0,0.3307,0,0,0,0.28825599494086096,Verdadero negativo
23.0,28.0,2782.0,1,1,26.270000000000003,0,0,19.15,0.0,0.0,0.0,19.786666666666807,0.0,0.0,8.12,7.1200000000000045,8.115,0.4353,0,0,0,0.4909077989150687,Verdadero negativo
51.0,50.0,2693.0,1,1,63.41,0,0,67.13,0.0,0.0,0.0,66.04333333333346,0.0,0.0,0.0,-3.719999999999999,0.0,0.3871,0,0,0,0.4024062651099418,Verdadero negativo
39.0,8.0,2635.0,1,1,43.82,0,0,41.25,0.0,0.0,0.0,41.503333333333224,0.0,0.0,0.0,2.5700000000000003,0.0,0.6591,0,0,1,0.6133121231789564,Falso positivo
55.0,21.0,3930.0,3,0,218.73,0,0,218.73,0.0,0.0,0.0,219.8100000000001,0.0,0.0,0.0,0.0,0.0,0.3307,0,0,0,0.3469982804269683,Verdadero negativo
29.0,31.0,5978.0,2,0,77.38,0,0,79.17,1.79,0.0,0.0,80.52000000000014,0.0,0.0,-1.79,-1.7900000000000063,-1.0,0.3787,0,0,0,0.21559385677958795,Verdadero negativo
18.0,12.0,2599.0,2,1,131.93,0,0,140.48,4.93,0.0,0.0,134.23666666666688,0.0,0.0,-1.8199999999999998,-8.549999999999983,-0.37,0.4311,0,0,0,0.45702021310269764,Verdadero negativo
39.34175257731959,64.0,3247.0,2,1,101.47,0,0,111.33999999999996,0.01,0.0,0.0,113.13333333333355,0.0,0.0,-0.01,-9.869999999999962,-0.007,0.5166,0,0,0,0.43159888315603273,Verdadero negativo
39.0,40.0,6337.0,3,0,127.26,0,0,127.73,1.93,35.0,1.0,127.25333333333357,11.666666666666666,1.0,-0.47,-0.46999999999999886,-0.241,0.239,0,0,0,0.23386665060837353,Verdadero negativo
22.0,43.0,5089.0,3,1,211.74999999999997,0,0,207.39,9.22,0.0,0.0,221.38333333333344,6.666666666666667,1.0,2.1499999999999986,4.359999999999985,0.233,0.3504,0,0,0,0.2269549914079855,Verdadero negativo
22.0,4.0,3306.0,1,0,30.23,0,0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,7.23,7.23,7.233,0.5166,0,1,1,0.5240995557128345,Verdadero positivo
49.0,49.0,2488.0,4,1,221.94,0,0,227.82,3.83,0.0,0.0,244.0733333333334,0.0,0.0,2.4000000000000004,-5.8799999999999955,0.627,0.3944,0,0,0,0.36429184504594736,Verdadero negativo
33.0,20.0,5801.0,2,1,130.87,0,0,133.70000000000002,0.0,0.0,0.0,138.64333333333332,0.0,0.0,2.38,-2.8300000000000125,2.383,0.2151,0,0,0,0.2345729425233845,Verdadero negativo
40.0,39.0,7640.0,3,1,203.66,0,0,198.95,0.0,0.0,0.0,198.31333333333342,0.0,0.0,0.94,4.710000000000008,0.945,0.3307,0,0,0,0.21110826476539504,Verdadero negativo
50.0,37.0,2936.0,3,0,47.22,0,0,50.1,3.0,0.0,0.0,51.1733333333333,0.0,0.0,-2.88,-2.8800000000000026,-0.961,0.5166,0,0,1,0.5203688398766302,Falso positivo
42.0,19.0,1948.0,2,0,157.47000000000003,0,0,151.93,9.07,0.0,0.0,147.64666666666665,10.0,1.0,5.539999999999999,5.5400000000000205,0.611,0.215,0,0,0,0.30345462910660176,Verdadero negativo
24.0,32.0,1315.0,3,0,253.64,0,0,247.15,1.1,0.0,0.0,246.4166666666667,0.0,0.0,6.49,6.489999999999981,5.893,0.3307,0,0,0,0.40101214084804127,Verdadero negativo
28.0,41.0,4295.0,3,0,186.88,0,0,180.89,0.0,0.0,0.0,184.18333333333325,0.0,0.0,5.99,5.990000000000009,5.987,0.215,0,0,0,0.2743084941035384,Verdadero negativo
40.0,21.0,2938.0,2,0,39.84,0,0,39.129999999999995,5.12,0.0,0.0,35.716666666666704,0.0,0.0,0.71,0.710000000000008,0.139,0.4909,0,0,1,0.5739786213325989,Falso positivo
48.0,60.0,4395.0,3,0,262.95,7,1,260.3,10.76,0.0,0.0,258.3566666666664,0.0,0.0,2.6500000000000004,2.6499999999999773,0.247,0.4914,0,0,0,0.26361439736192044,Verdadero negativo
26.0,28.0,5583.0,3,0,238.46,0,0,232.52,0.0,0.0,0.0,232.52,10.333333333333334,1.0,5.94,5.939999999999998,5.945,0.3307,0,0,0,0.2570364375568499,Verdadero negativo
42.0,18.0,3379.0,3,0,258.98,0,0,256.87,4.4,0.0,0.0,253.93666666666653,0.0,0.0,2.1099999999999994,2.1100000000000136,0.48,0.3294,0,0,0,0.4306415086762799,Verdadero negativo
18.0,39.0,4393.0,3,1,93.9,0,0,96.88,0.09,0.0,0.0,92.09666666666676,0.0,0.0,4.23,-2.9799999999999898,4.231,0.2359,0,0,0,0.2368322319961561,Verdadero negativo
29.0,44.0,1869.0,2,0,157.07999999999998,0,0,153.38,0.0,0.0,0.0,155.04999999999995,0.0,0.0,3.7,3.6999999999999886,3.696,0.2359,0,0,0,0.31354825920505996,Verdadero negativo
45.0,29.0,3898.0,4,1,156.22,0,0,168.71,0.0,25.0,1.0,164.07333333333347,8.333333333333334,1.0,6.49,-12.490000000000009,6.49,0.5006,0,0,0,0.36371037828624225,Verdadero negativo
52.0,67.0,1972.0,4,0,348.11,33,1,343.39,0.0,0.0,0.0,343.39,5.666666666666667,1.0,4.72,4.720000000000027,4.722,0.3267,0,0,0,0.4349881603107123,Verdadero negativo
34.0,40.0,3476.786701030928,2,0,41.15,26,1,41.15,0.0,0.0,0.0,41.15,0.0,0.0,0.0,0.0,0.0,0.7244,0,1,0,0.4569167834934543,Falso negativo
62.0,67.0,3045.0,1,0,69.11,23,1,64.96,0.0,0.0,0.0,64.96,0.0,0.0,4.15,4.150000000000006,4.149,0.4834,0,0,0,0.4205479322177468,Verdadero negativo
23.0,39.0,2309.0,3,0,272.02,0,0,269.26,0.0,0.0,0.0,272.5233333333335,0.0,0.0,2.76,2.759999999999991,2.757,0.3267,0,0,0,0.3523141501073683,Verdadero negativo
41.0,22.0,3302.0,3,0,187.19,20,1,184.88,0.0,0.0,0.0,186.0299999999999,0.0,0.0,2.31,2.3100000000000023,2.311,0.7227,0,0,1,0.5907767952729808,Falso positivo
41.0,46.0,4376.0,2,0,168.38,0,0,172.57999999999998,4.2,0.0,0.0,169.7800000000002,0.0,0.0,-4.2,-4.199999999999989,-1.0,0.503,0,0,0,0.2363933231582652,Verdadero negativo
38.0,46.0,3750.0,3,0,261.83,0,0,255.74,5.46,0.0,0.0,252.85333333333324,0.0,0.0,6.090000000000001,6.089999999999975,1.115,0.2421,0,0,0,0.2681687170453682,Verdadero negativo
31.0,52.0,1846.0,1,0,81.63,0,0,83.36999999999999,1.74,0.0,0.0,82.21000000000022,9.666666666666666,1.0,-1.74,-1.7399999999999949,-1.0,0.3944,0,0,0,0.42568622087440716,Verdadero negativo
49.0,4.0,1637.0,1,0,28.02,19,1,25.42,3.1,27.0,1.0,27.00999999999983,9.0,1.0,2.6,2.599999999999998,0.841,0.4936,0,1,1,0.6187282616871623,Verdadero positivo
28.0,24.0,2686.0,1,0,20.91,0,0,24.72,8.76,0.0,0.0,22.063333333333446,0.0,0.0,-3.8099999999999996,-3.8099999999999987,-0.435,0.5006,0,0,0,0.4502814812865056,Verdadero negativo
34.0,28.0,4383.0,1,0,71.24,0,0,71.24,0.0,0.0,0.0,71.24,0.0,0.0,0.0,0.0,0.0,0.4061,0,0,0,0.38804390273064643,Verdadero negativo
34.0,32.0,3834.0,2,1,78.89999999999999,0,0,78.38,0.0,0.0,0.0,82.72666666666687,5.333333333333333,1.0,0.0,0.519999999999996,0.0,0.215,0,0,0,0.3492078379875164,Verdadero negativo
44.0,41.0,1470.0,2,1,122.58,31,1,120.09,0.0,0.0,0.0,118.09666666666664,0.0,0.0,0.49,2.489999999999995,0.494,0.7087,0,0,1,0.5040035818743384,Falso positivo
46.0,32.0,4534.0,1,0,23.94,0,0,22.28,3.16,0.0,0.0,28.89333333333313,0.0,0.0,1.6600000000000001,1.6600000000000001,0.526,0.4164,0,0,0,0.37099168432253316,Verdadero negativo
46.0,31.0,2582.0,4,1,262.92999999999995,0,0,255.83999999999995,0.0,0.0,0.0,270.46666666666675,0.0,0.0,0.0,7.090000000000003,0.0,0.6701,0,0,1,0.5244276793846308,Falso positivo
59.0,59.0,1348.0,1,0,76.68,0,0,70.51,0.0,0.0,0.0,71.0000000000001,0.0,0.0,6.17,6.170000000000002,6.17,0.699,0,0,1,0.5074677265769767,Falso positivo
34.0,81.0,4209.0,2,1,119.78,0,0,112.32999999999998,3.32,0.0,0.0,115.17666666666655,0.0,0.0,-3.32,7.450000000000017,-1.0,0.2359,0,0,0,0.19792519558878063,Verdadero negativo
44.0,40.0,2743.0,3,1,104.80999999999996,0,0,110.18999999999998,0.0,0.0,0.0,113.35666666666675,0.0,0.0,4.07,-5.380000000000024,4.073,0.4027,0,0,1,0.5409968040352551,Falso positivo
38.0,44.0,8784.0,2,0,167.06,0,0,167.09,0.29,0.0,0.0,166.89666666666673,0.0,0.0,-0.02999999999999997,-0.030000000000001137,-0.029,0.2007,0,0,0,0.23294364904840362,Verdadero negativo
18.0,17.0,2804.0,3,0,148.75,0,0,154.60000000000002,10.14,0.0,0.0,154.75999999999996,0.0,0.0,-5.8500000000000005,-5.850000000000023,-0.577,0.2007,0,0,0,0.3200044185698437,Verdadero negativo
53.0,48.0,2957.0,1,0,25.46,0,0,27.44,9.62,0.0,0.0,23.08000000000006,0.0,0.0,-1.9799999999999995,-1.9800000000000004,-0.206,0.3944,0,0,0,0.4319776737622743,Verdadero negativo
60.0,13.0,3466.0,3,1,166.54000000000002,0,0,163.95000000000002,0.0,0.0,0.0,160.06000000000003,0.0,0.0,0.1,2.5900000000000034,0.104,0.3307,0,1,0,0.35382951696985004,Falso negativo
18.0,20.0,2203.0,2,1,134.98999999999998,0,0,147.08999999999995,0.0,0.0,0.0,147.78666666666675,9.0,1.0,0.0,-12.099999999999966,0.0,0.2007,0,0,0,0.36966210731526933,Verdadero negativo
34.0,14.0,1747.0,3,1,46.94,0,0,41.709999999999994,0.0,0.0,0.0,43.796666666666624,0.0,0.0,0.0,5.230000000000004,0.0,0.3426,0,0,1,0.5506015916940684,Falso positivo
28.0,29.0,4881.0,3,0,233.08,0,0,231.83,0.0,0.0,0.0,233.1966666666669,0.0,0.0,1.25,1.25,1.252,0.3307,0,0,0,0.3740500575832425,Verdadero negativo
49.0,11.0,2010.0,1,0,19.67,0,0,18.64,0.0,0.0,0.0,20.593333333333202,0.0,0.0,1.03,1.0300000000000011,1.034,0.5166,0,0,1,0.549059429553434,Falso positivo
18.0,39.0,4705.0,2,0,147.47,0,0,147.47,0.0,0.0,0.0,150.71,10.666666666666666,1.0,0.0,0.0,0.0,0.2359,0,0,0,0.24702806849087394,Verdadero negativo
18.0,41.0,3641.0,1,0,68.9,0,0,68.9,0.0,0.0,0.0,69.21333333333324,0.0,0.0,0.0,0.0,0.0,0.3787,0,0,0,0.311528402890927,Verdadero negativo
24.0,65.0,2688.0,2,0,157.72,0,0,155.63,0.0,0.0,0.0,155.63,9.333333333333334,1.0,2.09,2.0900000000000034,2.091,0.3267,0,0,0,0.2519263009094548,Verdadero negativo
40.0,11.0,2527.0,1,1,68.39000000000001,0,0,74.3,0.0,0.0,0.0,74.44999999999976,0.0,0.0,1.12,-5.909999999999982,1.122,0.6591,0,0,1,0.6071866177289617,Falso positivo
37.0,23.0,3782.0,2,0,36.55,0,0,35.38,4.46,0.0,0.0,36.57333333333341,0.0,0.0,1.17,1.1699999999999946,0.263,0.4807,0,0,0,0.4416080624152148,Verdadero negativo
52.0,14.0,1618.0,4,0,141.31,0,0,141.31,0.0,0.0,0.0,142.58333333333317,0.0,0.0,0.0,0.0,0.0,0.7031,0,0,1,0.6204976432234929,Falso positivo
54.0,27.0,2221.0,2,0,40.58,0,0,40.58,-0.0,0.0,0.0,40.58,0.0,0.0,0.0,0.0,0.0,0.7327,0,0,1,0.6484073060439001,Falso positivo
47.0,11.0,1586.0,2,0,85.69,0,0,85.69,0.0,33.0,1.0,85.69,22.333333333333332,2.0,0.0,0.0,0.0,0.7227,0,0,1,0.6707460737913219,Falso positivo
35.0,16.0,5009.0,2,0,120.73,25,1,120.73,0.0,0.0,0.0,121.4033333333336,0.0,0.0,0.0,0.0,0.0,0.2421,0,0,0,0.35193652046884116,Verdadero negativo
32.0,17.0,5826.0,1,0,21.5,16,1,21.5,0.0,0.0,0.0,21.52,13.333333333333334,1.0,0.0,0.0,0.0,0.5166,0,0,0,0.3959059551652338,Verdadero negativo
34.0,16.0,2306.0,1,0,42.47,0,0,42.47,0.0,0.0,0.0,44.799999999999926,0.0,0.0,0.0,0.0,0.0,0.6656,0,0,1,0.6165989088549234,Falso positivo
39.0,17.0,1162.0,3,0,58.41,31,1,58.41,0.0,0.0,0.0,60.460000000000065,0.0,0.0,0.0,0.0,0.0,0.6726,0,0,1,0.617425820337273,Falso positivo
37.0,43.0,5310.0,3,0,134.26,0,0,130.17,0.0,0.0,0.0,134.09999999999982,0.0,0.0,4.09,4.090000000000003,4.093,0.3954,0,0,0,0.4162875457044005,Verdadero negativo
27.0,7.0,2185.0,1,0,20.23,0,0,19.67,0.0,0.0,0.0,19.67,0.0,0.0,0.56,0.5599999999999987,0.56,0.5216,0,1,1,0.5948097752775103,Verdadero positivo
33.0,12.0,7400.0,2,0,127.05,0,0,127.05,0.0,0.0,0.0,127.3600000000002,7.666666666666667,1.0,0.0,0.0,0.0,0.5166,0,0,0,0.3504785205044525,Verdadero negativo
37.0,38.0,2325.0,3,0,274.65,0,0,274.96,7.08,30.0,1.0,271.4966666666668,10.0,1.0,-0.3100000000000005,-0.3100000000000023,-0.044,0.6724,0,0,0,0.40611813697988164,Verdadero negativo
33.0,27.0,5755.0,2,0,153.53,0,0,155.34,1.81,0.0,0.0,158.2633333333335,0.0,0.0,-1.81,-1.8100000000000023,-1.0,0.3294,0,0,0,0.21879560272490173,Verdadero negativo
34.0,13.0,2906.0,1,0,21.93,0,0,15.28,0.0,0.0,0.0,15.28,0.0,0.0,6.65,6.65,6.651,0.4044,0,0,0,0.38274912718369547,Verdadero negativo
40.0,43.0,3483.0,2,1,131.71,0,0,137.22000000000003,2.05,0.0,0.0,139.44000000000014,0.0,0.0,-2.05,-5.510000000000019,-1.0,0.3307,0,0,0,0.2180118494996503,Verdadero negativo
45.0,17.0,3065.0,4,1,74.72,0,0,73.05999999999999,4.35,0.0,0.0,66.10000000000018,0.0,0.0,2.4000000000000004,1.6600000000000108,0.549,0.3294,0,0,0,0.3935566652757374,Verdadero negativo
52.0,30.0,5262.0,1,0,76.8,0,0,76.8,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0.0,0.5129,0,0,0,0.3931348991081288,Verdadero negativo
33.0,11.0,3469.0,2,0,137.41,0,0,134.63,0.0,0.0,0.0,134.9533333333334,0.0,0.0,2.78,2.780000000000001,-0.54,0.3504,0,0,0,0.3966368976983902,Verdadero negativo
39.34175257731959,6.0,2057.0,4,0,324.81,0,0,323.35,0.0,0.0,0.0,323.35,0.0,0.0,1.46,1.4599999999999795,1.464,0.4909,0,0,1,0.6006948285693764,Falso positivo
75.0,40.0,5434.0,4,1,130.34,0,0,112.67,0.0,0.0,0.0,113.54666666666674,0.0,0.0,9.49,17.67,9.487,0.4354,0,0,0,0.317409295048999,Verdadero negativo
40.0,33.0,2318.0,1,0,24.74,0,0,24.74,0.0,0.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0,0.4909,0,1,1,0.560624145039359,Verdadero positivo
34.0,21.0,2862.0,3,0,76.55,0,0,71.74,0.0,29.0,1.0,71.74,9.666666666666666,1.0,4.81,4.810000000000002,4.814,0.3944,0,0,1,0.5095183351106012,Falso positivo
30.0,32.0,2719.0,1,0,41.3,0,0,41.3,0.0,0.0,0.0,41.3,10.0,1.0,0.0,0.0,0.0,0.7069,0,0,1,0.561166684976799,Falso positivo
38.0,6.0,3900.0,2,0,72.41,0,0,70.49,0.0,0.0,0.0,70.49,26.333333333333332,2.0,1.92,1.9200000000000017,1.922,0.3504,0,0,0,0.4770337590675421,Verdadero negativo
41.0,23.0,4099.0,2,0,30.9,0,0,30.9,0.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.3426,0,0,0,0.3575770854344961,Verdadero negativo
50.0,38.0,4285.0,3,0,127.34,0,0,130.91,3.57,0.0,0.0,128.52999999999986,0.0,0.0,-3.57,-3.569999999999993,-1.0,0.215,0,0,0,0.2270566590099652,Verdadero negativo
32.0,79.0,2400.0,2,0,159.93,0,0,159.93,0.0,0.0,0.0,159.93,0.0,0.0,0.0,0.0,0.0,0.2317,0,0,0,0.26489261834189237,Verdadero negativo
39.0,12.0,2921.0,2,1,37.489999999999995,0,0,39.51,0.0,0.0,0.0,38.02333333333342,3.3333333333333335,1.0,0.0,-2.020000000000003,0.0,0.3307,0,0,0,0.4988492068423947,Verdadero negativo
35.0,35.0,4470.0,1,1,64.7,0,0,67.46000000000001,2.28,0.0,0.0,66.06333333333349,0.0,0.0,-2.28,-2.760000000000005,-1.0,0.4909,0,0,0,0.297564851722752,Verdadero negativo
48.0,38.0,2742.0,2,0,53.47,0,0,50.709999999999994,4.59,0.0,0.0,47.65000000000011,0.0,0.0,2.76,2.760000000000005,0.601,0.2317,0,0,0,0.3078250385249009,Verdadero negativo
50.0,76.0,4162.0,2,0,177.64,0,0,174.75,0.0,0.0,0.0,175.97333333333327,0.0,0.0,2.89,2.8899999999999864,2.888,0.2007,0,0,0,0.2102330780431045,Verdadero negativo
30.0,94.0,4922.0,4,0,353.34,0,0,355.28999999999996,6.01,0.0,0.0,358.10000000000014,0.0,0.0,-1.9500000000000002,-1.9499999999999886,-0.324,0.3267,0,0,0,0.25342500544866664,Verdadero negativo
41.0,14.0,2351.0,1,1,38.82,0,0,39.52,0.0,0.0,0.0,37.40333333333331,0.0,0.0,2.09,-0.7000000000000028,2.087,0.407,0,1,1,0.5649483807327382,Verdadero positivo
23.0,33.0,1698.0,3,1,55.440000000000005,0,0,50.03000000000001,0.0,0.0,0.0,54.73666666666653,11.333333333333334,1.0,-0.0,5.409999999999997,0.0,0.3504,0,0,0,0.47190121218777625,Verdadero negativo
20.0,14.0,2791.0,2,0,51.62,0,0,50.05,2.82,0.0,0.0,48.1699999999999,0.0,0.0,1.5699999999999998,1.5700000000000003,0.559,0.4354,0,0,1,0.5188761709070357,Falso positivo
60.0,9.0,3650.0,1,0,44.52,0,0,41.31,5.03,0.0,0.0,42.17000000000011,0.0,0.0,3.21,3.210000000000001,0.64,0.4311,0,0,0,0.48625131497542035,Verdadero negativo
20.0,13.0,1290.0,3,0,73.71,0,0,73.71,0.0,0.0,0.0,73.71,0.0,0.0,0.0,0.0,0.0,0.3294,0,0,1,0.5576720918636903,Falso positivo
40.0,100.0,1865.0,1,0,22.8,0,0,22.8,0.0,0.0,0.0,23.193333333333275,0.0,0.0,0.0,0.0,0.0,0.4061,0,0,1,0.5380423456892046,Falso positivo
49.0,12.0,1621.0,2,1,74.6,0,0,62.74000000000001,0.0,48.0,1.0,63.786666666666804,26.333333333333332,2.0,5.96,11.859999999999985,5.956,0.6656,0,0,0,0.49295069296071053,Verdadero negativo
24.0,39.0,2551.0,1,0,71.56,0,0,66.94,0.0,0.0,0.0,66.94,5.0,1.0,4.62,4.6200000000000045,4.622,0.4807,0,1,0,0.437754230375363,Falso negativo
48.0,16.0,2349.0,3,0,142.57,0,0,138.76,0.0,40.0,1.0,138.76,13.333333333333334,1.0,3.81,3.8100000000000023,3.814,0.71,0,0,1,0.5509986802579573,Falso positivo
55.0,17.0,2678.0,4,0,184.77,53,1,179.54,0.0,28.0,1.0,179.54,9.333333333333334,1.0,5.23,5.230000000000018,5.23,0.5166,0,0,1,0.5705881492410011,Falso positivo
38.0,32.55123711340206,2799.0,2,0,188.23,0,0,184.55,10.88,0.0,0.0,186.67333333333352,0.0,0.0,3.6799999999999997,3.6799999999999784,0.337,0.2007,0,0,0,0.25011944276207454,Verdadero negativo
51.0,25.0,3100.0,2,0,141.44,0,0,140.94,0.0,0.0,0.0,140.94,9.666666666666666,1.0,0.5,0.5,0.503,0.4061,0,0,1,0.5365195669755867,Falso positivo
26.0,21.0,3307.0,2,1,136.42,0,0,141.41,0.0,0.0,0.0,136.70999999999984,9.0,1.0,0.0,-4.990000000000009,0.0,0.3426,0,0,0,0.39942443159397184,Verdadero negativo
28.0,46.0,2377.0,2,0,124.45,0,0,123.72,0.0,0.0,0.0,123.72,0.0,0.0,0.73,0.730000000000004,0.733,0.239,0,0,0,0.273058018773645,Verdadero negativo
42.0,33.0,4283.0,1,0,63.46,0,0,62.11,0.0,0.0,0.0,63.17999999999997,7.333333333333333,1.0,1.35,1.3500000000000014,1.348,0.5006,0,0,0,0.3854380715354119,Verdadero negativo
50.0,92.0,4875.0,1,0,82.58,0,0,80.58,0.0,0.0,0.0,80.58,0.0,0.0,2.0,2.0,1.998,0.4311,0,0,0,0.30974103475355996,Verdadero negativo
35.0,13.0,3643.0,1,0,64.08,0,0,65.36,3.39,0.0,0.0,63.11333333333325,0.0,0.0,-1.2800000000000002,-1.2800000000000011,-0.377,0.407,0,0,0,0.46023861328386095,Verdadero negativo
41.0,20.0,3534.0,4,0,273.55,0,0,266.87,0.0,0.0,0.0,267.92999999999984,0.0,0.0,6.68,6.680000000000007,6.683,0.2007,0,0,0,0.4131071949401099,Verdadero negativo
30.0,42.0,6404.0,3,0,216.29,0,0,215.16,0.0,0.0,0.0,216.6266666666669,0.0,0.0,1.13,1.1299999999999955,1.126,0.3427,0,0,0,0.22814286507836623,Verdadero negativo
27.0,51.0,3272.0,1,0,78.28,0,0,78.28,0.0,0.0,0.0,78.81333333333338,9.333333333333334,1.0,0.0,0.0,0.0,0.5129,0,0,0,0.45088300242132767,Verdadero negativo
49.0,41.0,4161.0,3,0,261.81,0,0,263.64,4.64,0.0,0.0,260.5466666666666,0.0,0.0,-1.8299999999999996,-1.829999999999984,-0.395,0.3426,0,0,0,0.2741295731832077,Verdadero negativo
26.0,62.0,3297.0,3,0,242.02,0,0,239.33,0.0,0.0,0.0,240.60333333333335,0.0,0.0,2.69,2.6899999999999977,2.69,0.2151,0,0,0,0.2937398285897836,Verdadero negativo
31.0,29.0,6338.0,3,0,200.58,0,0,208.31,13.6,0.0,0.0,206.3466666666665,0.0,0.0,-7.7299999999999995,-7.72999999999999,-0.568,0.2421,0,0,0,0.28567237323029543,Verdadero negativo
36.0,38.0,2685.0,2,0,140.87,0,0,139.86,0.0,0.0,0.0,139.86,0.0,0.0,1.01,1.009999999999991,1.005,0.3427,0,0,0,0.3599342328577377,Verdadero negativo
50.0,39.0,4396.0,2,0,145.01,5,1,143.32999999999998,4.98,0.0,0.0,143.64999999999992,0.0,0.0,1.6799999999999997,1.6800000000000068,0.336,0.2007,0,0,0,0.22534960097097767,Verdadero negativo
29.0,52.0,2166.0,1,0,19.5,0,0,19.5,0.0,22.0,1.0,20.073333333333323,7.333333333333333,1.0,0.0,0.0,0.0,0.6724,0,0,1,0.5264667893547877,Falso positivo
46.0,73.0,4500.0,2,0,171.1,0,0,169.28,0.0,0.0,0.0,169.28,7.0,1.0,1.82,1.8199999999999932,1.817,0.4311,0,0,0,0.24218284191797682,Verdadero negativo
31.0,38.0,2190.0,1,0,38.93,0,0,38.93,0.0,0.0,0.0,42.273333333333426,1.6666666666666667,1.0,0.0,0.0,0.0,0.4354,0,0,0,0.48937819335385874,Verdadero negativo
32.0,54.0,5689.0,4,0,279.2,0,0,279.2,0.0,28.0,1.0,279.57000000000016,9.333333333333334,1.0,0.0,0.0,0.0,0.3413,0,0,0,0.2565470405081096,Verdadero negativo
35.0,18.0,5186.0,2,1,75.00999999999999,0,0,78.31,0.0,0.0,0.0,79.43333333333318,4.0,1.0,3.13,-3.3000000000000114,3.126,0.3944,0,0,0,0.35261199328511006,Verdadero negativo
41.0,51.0,2189.0,1,0,16.54,0,0,16.54,0.0,0.0,0.0,16.54,5.333333333333333,1.0,0.0,0.0,0.0,0.6881,0,1,0,0.2993782465675279,Falso negativo
47.0,33.0,4329.0,3,0,260.64,0,0,256.86,8.29,0.0,0.0,258.4466666666668,11.0,1.0,3.780000000000001,3.7799999999999727,0.456,0.3267,0,0,0,0.3000371346914954,Verdadero negativo
